radare2,https://github.com/radare/radare2
radare2-bindings,https://github.com/radare/radare2-bindings
Scylla,https://github.com/NtQuery/Scylla
ScyllaHide,https://github.com/nihilus/ScyllaHide
snort3,https://github.com/snortadmin/snort3
snowman,https://github.com/x64dbg/snowman
TitanEngine,https://github.com/brock7/TitanEngine
TitanHide,https://github.com/mrexodia/TitanHide
unicorn,https://github.com/unicorn-engine/unicorn
UniExtract2,https://github.com/Bioruebe/UniExtract2
upx,https://github.com/korczis/upx
viper,https://github.com/viper-framework/viper
vivisect,https://github.com/vivisect/vivisect
volatility,https://github.com/volatilityfoundation/volatility
Windows-universal-samples,https://github.com/Microsoft/Windows-universal-samples
winpcap,https://github.com/wireshark/winpcap
wireshark,https://github.com/wireshark/wireshark
WProtect,https://github.com/xiaoweime/WProtect
yara,https://github.com/virustotal/yara
yarGen,https://github.com/Neo23x0/yarGen
ZeroNet,https://github.com/HelloZeroNet/ZeroNet
azure-powershell,https://github.com/Azure/azure-powershell/tree/v3.4.0-January2017
HatDBG,https://github.com/enddo/HatDBG
PoshRat,https://github.com/subTee/PoshRat
PowerShell,https://github.com/PowerShell/PowerShell
PowerShell-Suite,https://github.com/FuzzySecurity/PowerShell-Suite
PowerWorm,https://github.com/mattifestation/PowerWorm
basicRAT,https://github.com/vesche/basicRAT
CaptureBAT-client,https://github.com/ph0sec/CaptureBAT-client
OmenRAT,https://github.com/kaonashiHF/OmenRAT
pupy,https://github.com/n1nj4sec/pupy
QuasarRAT,https://github.com/quasar/QuasarRAT
RATDecoders,https://github.com/kevthehermit/RATDecoders
Remote-Access-Trojan,https://github.com/malwares/Remote-Access-Trojan
Stitch,https://github.com/nathanlopez/Stitch
trochilus,https://github.com/5loyd/trochilus
ultravnc,https://github.com/zealotous/ultravnc
XtremeRAT,https://github.com/Shibe-Doge/XtremeRAT
malboxes,https://github.com/GoSecure/malboxes
malwareSandbox,https://github.com/huntergregal/malwareSandbox
see,https://github.com/F-Secure/see
antivmdetection,https://github.com/nsmfoo/antivmdetection
pyvbox,https://github.com/mjdorma/pyvbox
pyvmomi,https://github.com/vmware/pyvmomi
VBoxHardenedLoader,https://github.com/hfiref0x/VBoxHardenedLoader
virt-manager,https://github.com/virt-manager/virt-manager
lime,https://github.com/504ensicsLabs/LiME
